cityName,urbanStatus,stateCode,stateName,districtCode,districtName
Seondha,N.P.,23,Madhya Pradesh,5,Datia
Seoni,N.P.,2,Himachal Pradesh,11,Shimla
Seoni,M,23,Madhya Pradesh,44,Seoni
Seoni Malwa,M,23,Madhya Pradesh,37,Hoshangabad
Seppa,C.T.,12,Arunachal Pradesh,3,East Kameng
Seraikela,M,20,Jharkhand,17,Pashchimi Singhbhum
Serampore,M,19,West Bengal,12,Hugli 
Serchhip,C.T.,15,Mizoram,5,Serchhip
Serilingampalle,M,28,Andhra Pradesh,6,Rangareddi
Serpur,C.T.,19,West Bengal,7,Murshidabad 
Sethia,C.T.,23,Madhya Pradesh,43,Chhindwara
Sethiathoppu,T.P.,33,Tamil Nadu,18,Cuddalore
Sevilimedu,T.P.,33,Tamil Nadu,3,Kancheepuram
Sevugampatti,T.P.,33,Tamil Nadu,13,Dindigul
Sewai,C.T.,20,Jharkhand,4,Hazaribag
Sewalkhas,N.P.,9,Uttar Pradesh,7,Meerut
Sewarhi,N.P.,9,Uttar Pradesh,59,Kushinagar
Shahabad,T.M.C,29,Karnataka,4,Gulbarga
Shahabad,N.P.,9,Uttar Pradesh,5,Rampur
Shahabad,M.B.,9,Uttar Pradesh,25,Hardoi
Shahabad ACC,N.A.C,29,Karnataka,4,Gulbarga
Shahade,M.Cl.,27,Maharashtra,1,Nandurbar
Shahapur,C.T.,27,Maharashtra,21,Thane
Shahbad,M.C.,6,Haryana,4,Kurukshetra
Shahdol,M,23,Madhya Pradesh,16,Shahdol
Shahganj,M.B.,9,Uttar Pradesh,64,Jaunpur
Shahgarh,N.P.,23,Madhya Pradesh,11,Sagar
Shahi,N.P.,9,Uttar Pradesh,20,Bareilly
Shahjahanpur,M.B.,9,Uttar Pradesh,22,Shahjahanpur
Shahjahanpur,C.B.,9,Uttar Pradesh,22,Shahjahanpur
Shahkot,N.P.,3,Punjab,4,Jalandhar
Shahpur,N.P.,9,Uttar Pradesh,2,Muzaffarnagar
Shahpur,T.M.C,29,Karnataka,4,Gulbarga
Shahpur,N.P.,23,Madhya Pradesh,11,Sagar
Shahpur,N.A.,10,Bihar,29,Bhojpur
Shahpur,N.P.,23,Madhya Pradesh,29,East Nimar
Shahpur,C.T.,23,Madhya Pradesh,35,Betul
Shahpura,M,8,Rajasthan,12,Jaipur
Shahpura,M,8,Rajasthan,24,Bhilwara
Shahpura,N.P.,23,Madhya Pradesh,39,Jabalpur
Shahpura,N.P.,23,Madhya Pradesh,41,Dindori
Shajapur,M,23,Madhya Pradesh,22,Shajapur
Shaktigarh,N.P.,5,Uttaranchal,12,Udham Singh Nagar
Shaktinagar,C.T.,29,Karnataka,6,Raichur
Shamchaurasi,M.Cl.,3,Punjab,5,Hoshiarpur
Shamgarh,N.P.,23,Madhya Pradesh,19,Mandsaur
Shamli,M.B.,9,Uttar Pradesh,2,Muzaffarnagar
Shamsabad,M.B.,9,Uttar Pradesh,15,Agra
Shamsabad,N.P.,9,Uttar Pradesh,29,Farrukhabad
Shankargarh,N.P.,9,Uttar Pradesh,45,Allahabad 
Shankhanagar,C.T.,19,West Bengal,12,Hugli 
Shegaon,M.Cl.,27,Maharashtra,4,Buldana
Sheikhpura,M,10,Bihar,26,Sheikhpura
Shekhpura,C.T.,3,Punjab,17,Patiala
Shelar,C.T.,27,Maharashtra,21,Thane
Shenbakkam,T.P,33,Tamil Nadu,4,Vellore
Shendurjana,M.Cl.,27,Maharashtra,7,Amravati
Shenkottai,M,33,Tamil Nadu,29,Tirunelveli
Sheoganj,M,8,Rajasthan,19,Sirohi
Sheohar,N.A.,10,Bihar,3,Sheohar
Sheopur,M,23,Madhya Pradesh,1,Sheopur
Shergarh,N.P.,9,Uttar Pradesh,20,Bareilly
Sherghati,N.A.,10,Bihar,35,Gaya
Sherkot,M.B.,9,Uttar Pradesh,3,Bijnor
Shiggaon,T.P.,29,Karnataka,11,Haveri
Shikarpur,M.B.,9,Uttar Pradesh,11,Bulandshahr 
Shikarpur,T.M.C,29,Karnataka,15,Shimoga
Shikohabad,M.B.,9,Uttar Pradesh,16,Firozabad
Shillong,M,17,Meghalaya,6,East Khasi Hills
Shillong Cantt.,C.B.,17,Meghalaya,6,East Khasi Hills
Shimla,M.Corp.,2,Himachal Pradesh,11,Shimla
Shimoga,C.M.C,29,Karnataka,15,Shimoga
Shirdi,M.Cl.,27,Maharashtra,26,Ahmadnagar
Shirhatti,T.P.,29,Karnataka,8,Gadag
Shirpur-Warwade,M.Cl.,27,Maharashtra,2,Dhule
Shirur,M.Cl.,27,Maharashtra,25,Pune
Shirwal,C.T.,27,Maharashtra,31,Satara
Shishgarh,N.P.,9,Uttar Pradesh,20,Bareilly
Shivajinagar,M.Cl.,27,Maharashtra,13,Chandrapur
Shivatkar (Nira),C.T.,27,Maharashtra,25,Pune
Shivdaspur,C.T.,9,Uttar Pradesh,67,Varanasi
Shivli,N.P.,9,Uttar Pradesh,33,Kanpur Dehat
Shivpuri,M,23,Madhya Pradesh,6,Shivpuri
Shivrajpur,N.P.,9,Uttar Pradesh,34,Kanpur Nagar
Shivrinarayan,N.P.,22,Chhattisgarh,6,Janjgir-Champa
Shohratgarh,N.P.,9,Uttar Pradesh,54,Siddharthnagar
Sholavandan,T.P.,33,Tamil Nadu,24,Madurai
Sholinganallur,T.P.,33,Tamil Nadu,3,Kancheepuram
Sholingur,T.P.,33,Tamil Nadu,4,Vellore
Sholur,T.P.,33,Tamil Nadu,11,The Nilgiris
Shoranur,M,32,Kerala,6,Palakkad
Shorapur,T.M.C,29,Karnataka,4,Gulbarga
Shrigonda,M.Cl.,27,Maharashtra,26,Ahmadnagar
Shrirampur,M.Cl.,27,Maharashtra,26,Ahmadnagar
Shrirampur(Rural),C.T.,27,Maharashtra,26,Ahmadnagar
Shrirangapattana,T.M.C,29,Karnataka,22,Mandya
Shrivardhan,M.Cl.,27,Maharashtra,24,Raigarh
Shujalpur,M,23,Madhya Pradesh,22,Shajapur
Shupiyan,N.A.C.,1,Jammu & Kashmir,5,Pulwama
Siana,M.B.,9,Uttar Pradesh,11,Bulandshahr 
Sibsagar,M.B.,18,Assam,16,Sibsagar
Siddapur,T.P.,29,Karnataka,10,Uttara Kannada
Siddhaur,N.P.,9,Uttar Pradesh,46,Barabanki
Siddipet,M,28,Andhra Pradesh,4,Medak
Sidhauli,N.P.,9,Uttar Pradesh,24,Sitapur
Sidhi,M,23,Madhya Pradesh,17,Sidhi
Sidhpur,M,24,Gujarat,3,Patan
Sidhpura,N.P.,9,Uttar Pradesh,17,Etah
Sidlaghatta,T.M.C,29,Karnataka,19,Kolar
Siduli,C.T.,19,West Bengal,9,Barddhaman 
Sihor,M,24,Gujarat,14,Bhavnagar
Sihora,M,23,Madhya Pradesh,39,Jabalpur
Sijhua,C.T.,20,Jharkhand,13,Bokaro
Sijua,C.T.,20,Jharkhand,12,Dhanbad
Sikanderpur,N.P.,9,Uttar Pradesh,30,Kannauj
Sikanderpur,N.P.,9,Uttar Pradesh,63,Ballia
Sikandra,N.P.,9,Uttar Pradesh,33,Kanpur Dehat
Sikandra Rao,M.B.,9,Uttar Pradesh,13,Hathras
Sikandrabad,M.B.,9,Uttar Pradesh,11,Bulandshahr 
Sikar,M.Cl.,8,Rajasthan,13,Sikar
Sikhong Sekmai,N.P.,14,Manipur,5,Thoubal
Sikka,C.T.,24,Gujarat,10,Jamnagar
Sikkarayapuram,C.T.,33,Tamil Nadu,3,Kancheepuram
Silao,N.A.,10,Bihar,27,Nalanda
Silapathar,T.C.,18,Assam,13,Dhemaji
Silchar,M.B.,18,Assam,21,Cachar
Silchar Part-X,C.T.,18,Assam,21,Cachar
Siliguri,M.Corp.,19,West Bengal,1 & 2,Darjiling and Jalpaiguri
Sillewada,C.T.,27,Maharashtra,9,Nagpur
Sillod,M.Cl.,27,Maharashtra,19,Aurangabad
Silvassa,C.T.,26,Dadra & Nagar Haveli *,1,Dadra & Nagar Haveli
Simdega,N.A.,20,Jharkhand,16,Gumla
Simga,N.P.,22,Chhattisgarh,11,Raipur
Simla,C.T.,19,West Bengal,12,Hugli 
Sindgi,T.M.C,29,Karnataka,3,Bijapur
Sindhnur,T.M.C,29,Karnataka,6,Raichur
Sindi,M.Cl.,27,Maharashtra,8,Wardha
Sindi Turf Hindnagar,C.T.,27,Maharashtra,8,Wardha
Sindkhed Raja,M.Cl.,27,Maharashtra,4,Buldana
Sindri,N.A.,20,Jharkhand,12,Dhanbad
Sinduria,C.T.,20,Jharkhand,1,Garhwa
Singahi Bhiraura,N.P.,9,Uttar Pradesh,23,Kheri
Singampuneri,T.P.,33,Tamil Nadu,23,Sivaganga
Singaperumalkoil,C.T.,33,Tamil Nadu,3,Kancheepuram
Singapur,C.T.,28,Andhra Pradesh,1,Adilabad
Singarayakonda,C.T.,28,Andhra Pradesh,18,Prakasam
Singarva,C.T.,24,Gujarat,7,Ahmadabad
Singnapur,C.T.,27,Maharashtra,26,Ahmadnagar
Singoli,N.P.,23,Madhya Pradesh,18,Neemuch
Singrauli,M.Corp.,23,Madhya Pradesh,17,Sidhi
Singtam,N.T.A,11,Sikkim,4,East
Singur,C.T.,19,West Bengal,12,Hugli 
Sinhasa,C.T.,23,Madhya Pradesh,26,Indore
Sini,C.T.,20,Jharkhand,17,Pashchimi Singhbhum
Sinnar,M.Cl.,27,Maharashtra,20,Nashik
Siolim,C.T.,30,Goa,1,North Goa 
Sira,T.M.C,29,Karnataka,18,Tumkur
Siralkoppa,T.P.,29,Karnataka,15,Shimoga
Siras Pur,C.T.,7,Delhi *,1,North West
Sirathu,N.P.,9,Uttar Pradesh,44,Kaushambi
Sirauli,N.P.,9,Uttar Pradesh,20,Bareilly
Sirgiti,C.T.,22,Chhattisgarh,7,Bilaspur
Sirgora,C.T.,23,Madhya Pradesh,43,Chhindwara
Sirhind -Fategarh,M.Cl.,3,Punjab,8,Fatehgarh Sahib
Sirka,C.T.,20,Jharkhand,4,Hazaribag
Sirkali,M,33,Tamil Nadu,19,Nagapattinam
Sirmaur,N.P.,23,Madhya Pradesh,14,Rewa
Sirohi,M,8,Rajasthan,19,Sirohi
Sironj,M,23,Madhya Pradesh,31,Vidisha
Sirsa,M.Cl.,6,Haryana,11,Sirsa
Sirsa,N.P.,9,Uttar Pradesh,45,Allahabad 
Sirsaganj,M.B.,9,Uttar Pradesh,16,Firozabad
Sirsha,C.T.,19,West Bengal,9,Barddhaman 
Sirsi,N.P.,9,Uttar Pradesh,4,Moradabad
Sirsi,C.M.C,29,Karnataka,10,Uttara Kannada
Sirsilla,M,28,Andhra Pradesh,3,Karimnagar
Sirugamani,T.P.,33,Tamil Nadu,15,Tiruchirappalli
Siruguppa,T.P.,29,Karnataka,12,Bellary
Sirumugai,T.P.,33,Tamil Nadu,12,Coimbatore
Sisauli,N.P.,9,Uttar Pradesh,2,Muzaffarnagar
Siswa Bazar,N.P.,9,Uttar Pradesh,57,Maharajganj
Sitamarhi,M,10,Bihar,4,Sitamarhi
Sitamau,N.P.,23,Madhya Pradesh,19,Mandsaur
Sitapur,M.B.,9,Uttar Pradesh,24,Sitapur
Sitarganj,M.B.,5,Uttaranchal,12,Udham Singh Nagar
Sithayankottai,T.P.,33,Tamil Nadu,13,Dindigul
Sithurajapuram,T.P.,33,Tamil Nadu,26,Virudhunagar
Siuliban,C.T.,20,Jharkhand,12,Dhanbad
Sivaganga,M,33,Tamil Nadu,23,Sivaganga
Sivagiri,T.P.,33,Tamil Nadu,10,Erode
Sivagiri,T.P.,33,Tamil Nadu,29,Tirunelveli
Sivakasi,M,33,Tamil Nadu,26,Virudhunagar
Sivanthipuram,T.P.,33,Tamil Nadu,29,Tirunelveli
Siwan,M,10,Bihar,16,Siwan
Siwani,M.C.,6,Haryana,13,Bhiwani
Sobhaganj,C.T.,19,West Bengal,2,Jalpaiguri 
Socorro (Serula),C.T.,30,Goa,1,North Goa 
Sogariya,C.T.,8,Rajasthan,30,Kota
Sohagpur,N.P.,23,Madhya Pradesh,37,Hoshangabad
Sohna,M.C,6,Haryana,18,Gurgaon
Sojat,M,8,Rajasthan,20,Pali
Sojat Road,C.T.,8,Rajasthan,20,Pali
Solan,M.C.,2,Himachal Pradesh,9,Solan
Solapur,M.Corp.,27,Maharashtra,30,Solapur
Som,C.T.,9,Uttar Pradesh,25,Hardoi
Someshwar,C.T.,29,Karnataka,24,Dakshina Kannada
Sompeta,C.T.,28,Andhra Pradesh,11,Srikakulam
Somvarpet,T.P.,29,Karnataka,25,Kodagu
Sonamukhi,M,19,West Bengal,13,Bankura 
Sonamura,N.P.,16,Tripura,1,West Tripura 
Sonapur,M,21,Orissa,23,Sonapur
Sonari,M.B.,18,Assam,16,Sibsagar
Sonatikiri,C.T.,19,West Bengal,11,North Twentyfour Parganas
Sonegaon (Nipani),C.T.,27,Maharashtra,9,Nagpur
Sonepur,N.A.,10,Bihar,17,Saran
Songadh,M,24,Gujarat,22,Surat
Sonipat,M.Cl.,6,Haryana,8,Sonipat
Sonkatch,N.P.,23,Madhya Pradesh,23,Dewas
Sonpeth,M.Cl.,27,Maharashtra,17,Parbhani
Sopore,T.C.,1,Jammu & Kashmir,2,Baramula
Sorab,T.P.,29,Karnataka,15,Shimoga
Soro,N.A.C.,21,Orissa,8,Baleshwar
Soron,M.B.,9,Uttar Pradesh,17,Etah
South Dumdum,M,19,West Bengal,11,North Twentyfour Parganas
Soyagaon,C.T.,27,Maharashtra,20,Nashik
Soyatkalan,N.P.,23,Madhya Pradesh,22,Shajapur
Sri Hargobindpur,M.Cl.,3,Punjab,1,Gurdaspur
Sri Madhopur,M,8,Rajasthan,13,Sikar
Srikakulam,M,28,Andhra Pradesh,11,Srikakulam
Srikalahasti,M,28,Andhra Pradesh,23,Chittoor
Srikantabati,C.T.,19,West Bengal,7,Murshidabad 
Srimushnam,T.P.,33,Tamil Nadu,18,Cuddalore
Srinagar,M.C.,1,Jammu & Kashmir,3,Srinagar
Srinagar,M.B.,5,Uttaranchal,6,Garhwal
Sringeri,T.P.,29,Karnataka,17,Chikmagalur
Srinivaspur,T.P.,29,Karnataka,19,Kolar
Sriperumbudur,T.P.,33,Tamil Nadu,3,Kancheepuram
Sriramapuram,T.P.,33,Tamil Nadu,13,Dindigul
Sriramnagar,C.T.,28,Andhra Pradesh,12,Vizianagaram
Srirampur,C.T.,19,West Bengal,9,Barddhaman 
Srisailam  Project (RFC) Township,C.T.,28,Andhra Pradesh,21,Kurnool
Srisailamgudem Devasthanam,C.T.,28,Andhra Pradesh,21,Kurnool
Srivaikuntam,T.P.,33,Tamil Nadu,28,Toothukudi
Srivilliputhur,M,33,Tamil Nadu,26,Virudhunagar
St.Thomas Mount-cum-Pallavaram,C.B,33,Tamil Nadu,3,Kancheepuram
Sualkuchi,C.T.,18,Assam,6,Kamrup
Suar,M.B.,9,Uttar Pradesh,5,Rampur
Suchindram,T.P.,33,Tamil Nadu,30,Kanniyakumari
Sugauli,N.A.,10,Bihar,2,Purba Champaran
Sugnu,N.P,14,Manipur,5,Thoubal
Suhagi,C.T.,23,Madhya Pradesh,39,Jabalpur
Sujangarh,M,8,Rajasthan,4,Churu
Sujanpur,M.Cl.,3,Punjab,1,Gurdaspur
Sukdal,C.T.,19,West Bengal,9,Barddhaman 
Suket,C.T.,8,Rajasthan,30,Kota
Sukhmalpur Nizamabad,C.T.,9,Uttar Pradesh,16,Firozabad
Sukhrali,C.T.,6,Haryana,18,Gurgaon
Suleeswaranpatti,T.P.,33,Tamil Nadu,12,Coimbatore
Sultan Pur,C.T.,7,Delhi *,9,South
Sultan Pur Majra,C.T.,7,Delhi *,1,North West
Sultanganj,N.A.,10,Bihar,22,Bhagalpur
Sultanpur,N.P,5,Uttaranchal,12,Udham Singh Nagar
Sultanpur,N.P.,23,Madhya Pradesh,34,Raisen
Sultanpur,M.B.,9,Uttar Pradesh,49,Sultanpur
Sultanpur Lodhi,M.Cl.,3,Punjab,3,Kapurthala
Sulur,T.P.,33,Tamil Nadu,12,Coimbatore
Sulya,T.P.,29,Karnataka,24,Dakshina Kannada
Sumbal,N.A.C.,1,Jammu & Kashmir,2,Baramula
Sumerpur,M,8,Rajasthan,20,Pali
Sumerpur,N.P.,9,Uttar Pradesh,38,Hamirpur
Sunabeda,N.A.C.,21,Orissa,29,Koraput
Sunam,M.Cl.,3,Punjab,16,Sangrur
Sundarapandiam,T.P.,33,Tamil Nadu,26,Virudhunagar
Sundarapandiapuram,T.P.,33,Tamil Nadu,29,Tirunelveli
Sundargarh,M,21,Orissa,5,Sundargarh
Sundarnagar,M.Cl.,2,Himachal Pradesh,5,Mandi
Sunderbani,N.A.C.,1,Jammu & Kashmir,12,Rajauri
Supaul,M,10,Bihar,6,Supaul
Surada,N.A.C.,21,Orissa,19,Ganjam
Surajgarh,M,8,Rajasthan,5,Jhunjhunun
Surajkaradi,C.T.,24,Gujarat,10,Jamnagar
Surajpur,N.P.,22,Chhattisgarh,2,Surguja
Surampatti,T.P.,33,Tamil Nadu,10,Erode
Surandai,T.P.,33,Tamil Nadu,29,Tirunelveli
Surat,M.Corp.,24,Gujarat,22,Surat
Suratgarh,M,8,Rajasthan,1,Ganganagar
Surendranagar Dudhrej,M,24,Gujarat,8,Surendranagar
Surgana,C.T.,27,Maharashtra,20,Nashik
Suri,M,19,West Bengal,8,Birbhum
Suriyampalayam,T.P.,33,Tamil Nadu,10,Erode
Suriyawan,N.P.,9,Uttar Pradesh,68,Sant Ravidas Nagar
Suryapet,M,28,Andhra Pradesh,8,Nalgonda
Suryaraopeta,C.T.,28,Andhra Pradesh,14,East Godavari
Susner,N.P.,23,Madhya Pradesh,22,Shajapur
Suthaliya,N.P.,23,Madhya Pradesh,30,Rajgarh
Swamibagh,N.P.,9,Uttar Pradesh,15,Agra
Swamimalai,T.P.,33,Tamil Nadu,21,Thanjavur
T.Kallupatti,T.P.,33,Tamil Nadu,24,Madurai
Tadepalligudem,M,28,Andhra Pradesh,15,West Godavari
Tadpatri,M,28,Andhra Pradesh,22,Anantapur
Taherpur,N.A.,19,West Bengal,10,Nadia 
Taj Pul,C.T.,7,Delhi *,9,South
Takhatgarh,M,8,Rajasthan,20,Pali
Takhatpur,N.P.,22,Chhattisgarh,7,Bilaspur
Taki,M,19,West Bengal,11,North Twentyfour Parganas
Tal,N.P.,23,Madhya Pradesh,20,Ratlam
Talai,N.P.,2,Himachal Pradesh,8,Bilaspur
Talaja,M,24,Gujarat,14,Bhavnagar
Talbandha,C.T.,19,West Bengal,11,North Twentyfour Parganas
Talbehat,N.P.,9,Uttar Pradesh,37,Lalitpur
Talcher,M,21,Orissa,15,Anugul
Talcher Thermal Power Station Township,C.T.,21,Orissa,15,Anugul
Talegaon Dabhade,M.Cl.,27,Maharashtra,25,Pune
Talen,N.P.,23,Madhya Pradesh,30,Rajgarh
Talgram,N.P.,9,Uttar Pradesh,30,Kannauj
Talikota,T.M.C,29,Karnataka,3,Bijapur
Taliparamba,M,32,Kerala,2,Kannur
Tallapalle,C.T.,28,Andhra Pradesh,1,Adilabad
Talod,M,24,Gujarat,5,Sabar Kantha
Talode,M.Cl.,27,Maharashtra,1,Nandurbar
Taloje Panchnad,C.T.,27,Maharashtra,24,Raigarh
Talwandi Bhai,M.Cl.,3,Punjab,11,Firozpur
Talwara,C.T.,3,Punjab,5,Hoshiarpur
Talwara,C.T.,1,Jammu & Kashmir,10,Udhampur
Tambaram,M,33,Tamil Nadu,3,Kancheepuram
Tambaur-cum-Ahmadabad,N.P.,9,Uttar Pradesh,24,Sitapur
Tamluk,M,19,West Bengal,15,Medinipur 
Tanakpur,M.B.,5,Uttaranchal,10,Champawat
Tanda,M.B.,9,Uttar Pradesh,5,Rampur
Tanda,M.B.,9,Uttar Pradesh,48,Ambedaker Nagar
Tandur,M,28,Andhra Pradesh,6,Rangareddi
Tangla,T.C.,18,Assam,8,Darrang
Tanuku,M,28,Andhra Pradesh,15,West Godavari
Taoru,M.C,6,Haryana,18,Gurgaon
Tappa,M.Cl.,3,Punjab,16,Sangrur
Tarakeswar,M,19,West Bengal,12,Hugli 
Tarana,N.P.,23,Madhya Pradesh,21,Ujjain
Taranagar,M,8,Rajasthan,4,Churu
Taraori,M.C.,6,Haryana,6,Karnal
Tarapur,C.T.,27,Maharashtra,21,Thane
Tarbha,N.A.C.,21,Orissa,23,Sonapur
Taricharkalan,N.P.,23,Madhya Pradesh,8,Tikamgarh
Tarikere,T.P.,29,Karnataka,17,Chikmagalur
Tarn Taran,M.Cl.,3,Punjab,2,Amritsar
Tarsali,C.T.,24,Gujarat,19,Vadodara
Tasgaon,M.Cl.,27,Maharashtra,35,Sangli
Tatarpur Lallu,C.T.,9,Uttar Pradesh,3,Bijnor
Tathavade,C.T.,27,Maharashtra,25,Pune
Tati,C.T.,20,Jharkhand,14,Ranchi
Tawang,C.T.,12,Arunachal Pradesh,1,Tawang
Tayilupatti,T.P.,33,Tamil Nadu,26,Virudhunagar
Teegalapahad,C.T.,28,Andhra Pradesh,1,Adilabad
Tehri,M.B.,5,Uttaranchal,4,Tehri Garhwal
Tekadi,C.T.,27,Maharashtra,9,Nagpur
Tekanpur,C.T.,23,Madhya Pradesh,4,Gwalior
Tekari,M,10,Bihar,35,Gaya
Tekkalakota,T.P.,29,Karnataka,12,Bellary
Telgaon,C.T.,22,Chhattisgarh,2,Surguja
Telhara,M.Cl.,27,Maharashtra,5,Akola
Teliamura,N.P.,16,Tripura,1,West Tripura 
Tenali,M,28,Andhra Pradesh,17,Guntur
Tendu Kheda,N.P.,23,Madhya Pradesh,12,Damoh
Tenkasi,M,33,Tamil Nadu,29,Tirunelveli
Tensa,C.T.,21,Orissa,5,Sundargarh
Tentulkuli,C.T.,19,West Bengal,16,Haora 
Tenu Dam-cum- Kathhara,C.T.,20,Jharkhand,13,Bokaro
Teonthar,N.P.,23,Madhya Pradesh,14,Rewa
Terdal,T.P.,29,Karnataka,2,Bagalkot
Tetri Bazar,M.B.,9,Uttar Pradesh,54,Siddharthnagar
Tezpur,M.B.,18,Assam,11,Sonitpur
Tezu,C.T.,12,Arunachal Pradesh,11,Lohit
Thadikombu,T.P.,33,Tamil Nadu,13,Dindigul
Thaikkad,C.T.,32,Kerala,7,Thrissur
Thakkolam,T.P.,33,Tamil Nadu,4,Vellore
Thakurdwara,M.B.,9,Uttar Pradesh,4,Moradabad
Thakurganj,N.A.,10,Bihar,8,Kishanganj
Thalainayar,T.P.,33,Tamil Nadu,19,Nagapattinam
Thalakudi,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thalassery,M,32,Kerala,2,Kannur
Thaltej,C.T.,24,Gujarat,7,Ahmadabad
Thamaraikulam,T.P.,33,Tamil Nadu,25,Theni
Thammampatti,T.P.,33,Tamil Nadu,8,Salem
Thana Bhawan,N.P.,9,Uttar Pradesh,2,Muzaffarnagar
Thanamandi,N.A.C.,1,Jammu & Kashmir,12,Rajauri
Thandla,N.P.,23,Madhya Pradesh,24,Jhabua
Thane,M.Corp.,27,Maharashtra,21,Thane
Thanesar,M.Cl.,6,Haryana,4,Kurukshetra
Thangadh,M,24,Gujarat,8,Surendranagar
Thanjavur,M,33,Tamil Nadu,21,Thanjavur
Thanthoni,T.P.,33,Tamil Nadu,14,Kapur
Tharad,M,24,Gujarat,2,Banas Kantha
Tharamangalam,T.P.,33,Tamil Nadu,8,Salem
Tharangambadi,T.P.,33,Tamil Nadu,19,Nagapattinam
Thathaiyangarpet,T.P.,33,Tamil Nadu,15,Tiruchirappalli
Thedavur,T.P.,33,Tamil Nadu,8,Salem
Thenambakkam,C.T.,33,Tamil Nadu,3,Kancheepuram
Thengampudur,T.P.,33,Tamil Nadu,30,Kanniyakumari
Theni Allinagaram,M ,33,Tamil Nadu,25,Theni
Thenkarai,T.P.,33,Tamil Nadu,12,Coimbatore
Thenkarai,T.P.,33,Tamil Nadu,25,Theni
Thenthamaraikulam,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thenthiruperai,T.P.,33,Tamil Nadu,28,Toothukudi
Thenzawl,C.T.,15,Mizoram,5,Serchhip
Theog,M.C.,2,Himachal Pradesh,11,Shimla
Thesur,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thevaram,T.P.,33,Tamil Nadu,25,Theni
Thevur,T.P.,33,Tamil Nadu,8,Salem
Thiagadurgam,T.P.,33,Tamil Nadu,7,Viluppuram
Thingalnagar,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thiriya Nizamat Khan,N.P.,9,Uttar Pradesh,20,Bareilly
Thirukarungudi,T.P.,33,Tamil Nadu,29,Tirunelveli
Thirukattupalli,T.P.,33,Tamil Nadu,21,Thanjavur
Thirumalayampalayam,T.P.,33,Tamil Nadu,12,Coimbatore
Thirumangalam,M,33,Tamil Nadu,24,Madurai
Thirumazhisai,T.P,33,Tamil Nadu,1,Thiruvallur
Thirunagar,T.P.,33,Tamil Nadu,24,Madurai
Thirunageswaram,T.P.,33,Tamil Nadu,21,Thanjavur
Thiruneermalai,T.P.,33,Tamil Nadu,3,Kancheepuram
Thirunindravur,T.P,33,Tamil Nadu,1,Thiruvallur
Thiruparankundram,T.P.,33,Tamil Nadu,24,Madurai
Thiruparappu,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thiruporur,T.P.,33,Tamil Nadu,3,Kancheepuram
Thiruppanandal,T.P.,33,Tamil Nadu,21,Thanjavur
Thirupuvanam,T.P.,33,Tamil Nadu,21,Thanjavur
Thirupuvanam,T.P.,33,Tamil Nadu,23,Sivaganga
Thiruthangal,T.P.,33,Tamil Nadu,26,Virudhunagar
Thiruthuraipoondi,M,33,Tamil Nadu,20,Thiruvarur
Thiruvaiyaru,T.P.,33,Tamil Nadu,21,Thanjavur
Thiruvalam,T.P.,33,Tamil Nadu,4,Vellore
Thiruvalla,M,32,Kerala,12,Pathanamthitta
Thiruvallur,M,33,Tamil Nadu,1,Thiruvallur
Thiruvankulam,C.T.,32,Kerala,8,Ernakulam
Thiruvarur,M,33,Tamil Nadu,20,Thiruvarur
Thiruvattaru,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thiruvenkatam,T.P.,33,Tamil Nadu,29,Tirunelveli
Thiruvennainallur,T.P.,33,Tamil Nadu,7,Viluppuram
Thiruverumbur,T.P.,33,Tamil Nadu,15,Tiruchirappalli
Thiruvidaimarudur,T.P.,33,Tamil Nadu,21,Thanjavur
Thiruvithankodu,T.P.,33,Tamil Nadu,30,Kanniyakumari
Thisayanvilai,T.P.,33,Tamil Nadu,29,Tirunelveli
Thittacheri,T.P.,33,Tamil Nadu,19,Nagapattinam
Thodupuzha,M,32,Kerala,9,Idukki
Thokur-62,C.T.,29,Karnataka,24,Dakshina Kannada
Thondamuthur,T.P.,33,Tamil Nadu,12,Coimbatore
Thondi,T.P.,33,Tamil Nadu,27,Ramanathapuram
Thongkhong Laxmi Bazar,N.P.,14,Manipur,6,Imphal West
Thoothukkudi,M,33,Tamil Nadu,28,Toothukudi
Thorapadi,T.P,33,Tamil Nadu,4,Vellore
Thorapadi,T.P.,33,Tamil Nadu,18,Cuddalore
Thottada,C.T.,32,Kerala,2,Kannur
Thottipalayam,C.T.,33,Tamil Nadu,12,Coimbatore
Thottiyam,T.P.,33,Tamil Nadu,15,Tiruchirappalli
Thoubal,M.Cl.,14,Manipur,5,Thoubal
Thrippunithura,M,32,Kerala,8,Ernakulam
Thrissur,M.Corp.,32,Kerala,7,Thrissur
Thudiyalur,T.P.,33,Tamil Nadu,12,Coimbatore
Thumbe,C.T.,29,Karnataka,24,Dakshina Kannada
Thuraiyur,M,33,Tamil Nadu,15,Tiruchirappalli
Thuthipattu,C.T.,33,Tamil Nadu,4,Vellore
Thuvakudi,T.P.,33,Tamil Nadu,15,Tiruchirappalli
